"X","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","signalStart","signalEnd","signalLength","signalType","trialString","modalityCondition","playerId","itemId","turnString","trialLength","T1.propAc","T2.propAc","T3Plus.propAc","T4Plus.propAc","Director.propAc","Matcher.propAc"
1086,"D15_TT_Coded.eaf","D15","Auditory",3,3,1,1,TRUE,1303327,1308647,"Ga3 Tu3 Ta1 {6 4 *1*} Ch1",1309391,2,"Director",1,"T1",1305608,1308013,2405,"Visual",1305608,1308013,2405,"X","Auditory D15 3 3","multi","D15 2","Auditory 1","Auditory multi D15 1305608 1308013",3039,0.454029511918275,NA,NA,0.454029511918275,0.454029511918275,NA
1088,"D15_TT_Coded.eaf","D15","Auditory",3,4,5,5,TRUE,1309391,1316176,"Ga3 Tu4 Ta5 {7 *5* 6} Ch5",1316758,1,"Director",1,"T1",1311222,1311817,595,"Acoustic",1311222,1311817,595,"X","Auditory D15 3 4","multi","D15 1","Auditory 5","Auditory multi D15 1311222 1311817",4954,1,NA,NA,1,1,NA
1089,"D15_TT_Coded.eaf","D15","Auditory",3,5,4,4,TRUE,1316758,1321078,"Ga3 Tu5 Ta4 {*4* 7 1} Ch4",1321807,2,"Director",1,"T1",1318418,1319026,608,"Acoustic",1318418,1319026,608,"X","Auditory D15 3 5","multi","D15 2","Auditory 4","Auditory multi D15 1318418 1319026",2660,1,NA,NA,1,1,NA
1090,"D15_TT_Coded.eaf","D15","Auditory",3,6,3,3,TRUE,1321807,1326807,"Ga3 Tu6 Ta3 {4 5 *3*} Ch3",1329406,1,"Director",1,"T1",1322816,1325019,2203,"Visual",1322816,1325019,2203,"X","Auditory D15 3 6","multi","D15 1","Auditory 3","Auditory multi D15 1322816 1325019",3991,0.44925,NA,NA,0.44925,0.44925,NA
1092,"D15_TT_Coded.eaf","D15","Auditory",3,7,8,8,TRUE,1329406,1333423,"Ga3 Tu7 Ta8 {5 *8* 3} Ch8",1334022,2,"Director",1,"T1",1330973,1332405,1432,"Acoustic",1330973,1332405,1432,"X","Auditory D15 3 7","multi","D15 2","Auditory 8","Auditory multi D15 1330973 1332405",2450,0.5,NA,NA,0.5,0.5,NA
1094,"D15_TT_Coded.eaf","D15","Auditory",3,8,6,6,TRUE,1334022,1339142,"Ga3 Tu8 Ta6 {2 *6* 8} Ch6",1339517,1,"Director",1,"T1",1335418,1337229,1811,"Acoustic",1335418,1337229,1811,"X","Auditory D15 3 8","multi","D15 1","Auditory 6","Auditory multi D15 1335418 1337229",3724,0.5,NA,NA,0.5,0.5,NA
1098,"D15_TT_Coded.eaf","D15","Auditory",3,10,4,5,FALSE,1345062,1354246,"Ga3 Tu10 Ta4 {6 *5* 4} Ch5",1355101,1,"Director",1,"T1",1346227,1346821,594,"Acoustic",1346227,1346821,594,"X","Auditory D15 3 10","multi","D15 1","Auditory 4","Auditory multi D15 1346227 1346821",8019,1,NA,NA,1,1,NA
1099,"D15_TT_Coded.eaf","D15","Auditory",3,11,7,7,TRUE,1355101,1363421,"Ga3 Tu11 Ta7 {8 *7* 3} Ch7",1364205,2,"Director",1,"T1",1359587,1362019,2432,"Acoustic",1359587,1362019,2432,"X","Auditory D15 3 11","multi","D15 2","Auditory 7","Auditory multi D15 1359587 1362019",3834,0.5,NA,NA,0.5,0.5,NA
1107,"D15_TT_Coded.eaf","D15","Auditory",3,12,8,8,TRUE,1364205,1367589,"Ga3 Tu12 Ta8 {1 *8* 6} Ch8",1368404,1,"Director",1,"T1",1365026,1366215,1189,"Acoustic",1365026,1366215,1189,"X","Auditory D15 3 12","multi","D15 1","Auditory 8","Auditory multi D15 1365026 1366215",2563,1,NA,NA,1,1,NA
1108,"D15_TT_Coded.eaf","D15","Auditory",3,13,6,6,TRUE,1368404,1375788,"Ga3 Tu13 Ta6 {*6* 7 8} Ch6",1376957,2,"Director",1,"T1",1372006,1374222,2216,"Acoustic",1372006,1374222,2216,"X","Auditory D15 3 13","multi","D15 2","Auditory 6","Auditory multi D15 1372006 1374222",3782,0.712998712998713,NA,NA,0.712998712998713,0.712998712998713,NA
1111,"D15_TT_Coded.eaf","D15","Auditory",3,14,1,1,TRUE,1376957,1381053,"Ga3 Tu14 Ta1 {*1* 7 2} Ch1",1382196,1,"Director",1,"T1",1378404,1380026,1622,"Visual",1378404,1380026,1622,"X","Auditory D15 3 14","multi","D15 1","Auditory 1","Auditory multi D15 1378404 1380026",2649,0.466622821440316,NA,NA,0.466622821440316,0.466622821440316,NA
1434,"D18_TT_Coded.eaf","D18","Auditory",0,0,7,7,TRUE,32932,82736,"Ga0 Tu0 Ta7 {*7* 2 3} Ch7",84264,1,"Director",1,"T1",39391,48459,9068,"Acoustic",39404,41026,1622,"X","Auditory D18 0 0","multi","D18 1","Auditory 7","Auditory multi D18 39391 48459",43345,0.345687067728044,0,0.288286144817194,0.309984214680347,0.309984214680347,0
1445,"D18_TT_Coded.eaf","D18","Auditory",0,1,1,1,TRUE,84264,93296,"Ga0 Tu1 Ta1 {6 4 *1*} Ch1",96591,2,"Director",1,"T1",88229,92418,4189,"Visual",88229,92418,4189,"X","Auditory D18 0 1","multi","D18 2","Auditory 1","Auditory multi D18 88229 92418",5067,0.447434375412215,NA,NA,0.447434375412215,0.447434375412215,NA
1447,"D18_TT_Coded.eaf","D18","Auditory",0,2,3,3,TRUE,96591,126558,"Ga0 Tu2 Ta3 {4 5 *3*} Ch3",129415,1,"Director",1,"T1",107607,108824,1217,"Acoustic",107607,108824,1217,"X","Auditory D18 0 2","multi","D18 1","Auditory 3","Auditory multi D18 107607 108824",18951,0.5,0.5,0.336804909801004,0.38765843041864,0.38765843041864,0.5
1454,"D18_TT_Coded.eaf","D18","Auditory",0,3,8,8,TRUE,129415,134062,"Ga0 Tu3 Ta8 {5 *8* 3} Ch8",136347,2,"Director",1,"T1",131228,133620,2392,"Visual",131228,133620,2392,"X","Auditory D18 0 3","multi","D18 2","Auditory 8","Auditory multi D18 131228 133620",2834,0.465235859602057,NA,NA,0.465235859602057,0.465235859602057,NA
1456,"D18_TT_Coded.eaf","D18","Auditory",0,4,5,5,TRUE,136347,144278,"Ga0 Tu4 Ta5 {7 *5* 6} Ch5",139687,1,"Director",1,"T1",136621,137621,1000,"Visual",136621,137621,1000,"X","Auditory D18 0 4","multi","D18 1","Auditory 5","Auditory multi D18 136621 137621",7657,0.274836838288615,NA,NA,0.274836838288615,0.274836838288615,NA
1458,"D18_TT_Coded.eaf","D18","Auditory",0,5,4,4,TRUE,139687,152542,"Ga0 Tu5 Ta4 {*4* 7 1} Ch4",150853,2,"Director",1,"T1",147823,149040,1217,"Acoustic",147823,149040,1217,"X","Auditory D18 0 5","multi","D18 2","Auditory 4","Auditory multi D18 147823 149040",4719,0.502656313853698,NA,NA,0.502656313853698,0.502656313853698,NA
1461,"D18_TT_Coded.eaf","D18","Auditory",0,6,6,6,TRUE,150853,164237,"Ga0 Tu6 Ta6 {2 *6* 8} Ch6",165624,1,"Director",1,"T1",155202,157216,2014,"Visual",155202,157216,2014,"X","Auditory D18 0 6","multi","D18 1","Auditory 6","Auditory multi D18 155202 157216",9035,0.469720905739863,NA,NA,0.469720905739863,0.469720905739863,NA
1463,"D18_TT_Coded.eaf","D18","Auditory",0,7,2,2,TRUE,165624,173454,"Ga0 Tu7 Ta2 {*2* 1 4} Ch2",175980,2,"Director",1,"T1",169837,174026,4189,"Visual",169837,174026,4189,"X","Auditory D18 0 7","multi","D18 2","Auditory 2","Auditory multi D18 169837 174026",3617,0.355538461538462,NA,NA,0.355538461538462,0.355538461538462,NA
1465,"D18_TT_Coded.eaf","D18","Auditory",0,8,1,1,TRUE,175980,183516,"Ga0 Tu8 Ta1 {*1* 7 2} Ch1",182342,1,"Director",1,"T1",177418,178824,1406,"Acoustic",177418,178824,1406,"X","Auditory D18 0 8","multi","D18 1","Auditory 1","Auditory multi D18 177418 178824",6098,0.5,NA,NA,0.5,0.5,NA
1467,"D18_TT_Coded.eaf","D18","Auditory",0,9,5,5,TRUE,182342,188749,"Ga0 Tu9 Ta5 {2 3 *5*} Ch5",189517,2,"Director",1,"T1",186621,187621,1000,"Visual",186621,187621,1000,"X","Auditory D18 0 9","multi","D18 2","Auditory 5","Auditory multi D18 186621 187621",2128,0.288256227758007,NA,NA,0.288256227758007,0.288256227758007,NA
1470,"D18_TT_Coded.eaf","D18","Auditory",0,10,2,2,TRUE,189517,204076,"Ga0 Tu10 Ta2 {5 1 *2*} Ch2",195534,1,"Director",1,"T1",191175,204242,13067,"Visual",191189,192824,1635,"X","Auditory D18 0 10","multi","D18 1","Auditory 2","Auditory multi D18 191175 204242",12901,0.275103163686382,NA,NA,0.275103163686382,0.275103163686382,NA
1475,"D18_TT_Coded.eaf","D18","Auditory",0,11,3,3,TRUE,195534,211450,"Ga0 Tu11 Ta3 {8 *3* 4} Ch3",211875,2,"Director",1,"T1",207796,211242,3446,"Acoustic",207796,211242,3446,"X","Auditory D18 0 11","multi","D18 2","Auditory 3","Auditory multi D18 207796 211242",3654,0.549513634189125,NA,NA,0.549513634189125,0.549513634189125,NA
1477,"D18_TT_Coded.eaf","D18","Auditory",0,12,8,8,TRUE,211875,216395,"Ga0 Tu12 Ta8 {1 *8* 6} Ch8",215821,1,"Director",1,"T1",212405,214621,2216,"Acoustic",212405,214621,2216,"X","Auditory D18 0 12","multi","D18 1","Auditory 8","Auditory multi D18 212405 214621",3990,0.5,NA,NA,0.5,0.5,NA
1479,"D18_TT_Coded.eaf","D18","Auditory",0,13,6,6,TRUE,215821,222485,"Ga0 Tu13 Ta6 {*6* 7 8} Ch6",223195,2,"Director",1,"T1",219608,222013,2405,"Visual",219608,222013,2405,"X","Auditory D18 0 13","multi","D18 2","Auditory 6","Auditory multi D18 219608 222013",2877,0.454029511918275,NA,NA,0.454029511918275,0.454029511918275,NA
1481,"D18_TT_Coded.eaf","D18","Auditory",0,14,4,4,TRUE,223195,228827,"Ga0 Tu14 Ta4 {6 5 *4*} Ch4",227757,1,"Director",1,"T1",224431,225823,1392,"Acoustic",224431,225823,1392,"X","Auditory D18 0 14","multi","D18 1","Auditory 4","Auditory multi D18 224431 225823",4396,0.5,NA,NA,0.5,0.5,NA
1483,"D18_TT_Coded.eaf","D18","Auditory",0,15,7,7,TRUE,227757,237941,"Ga0 Tu15 Ta7 {8 *7* 3} Ch7",246521,2,"Director",1,"T1",234216,237837,3621,"Acoustic",234216,237837,3621,"X","Auditory D18 0 15","multi","D18 2","Auditory 7","Auditory multi D18 234216 237837",3725,0.5,NA,NA,0.5,0.5,NA
1485,"D18_TT_Coded.eaf","D18","Auditory",1,0,8,8,TRUE,246521,251970,"Ga1 Tu0 Ta8 {1 *8* 6} Ch8",250628,1,"Director",1,"T1",247026,249026,2000,"Visual",247026,249026,2000,"X","Auditory D18 1 0","multi","D18 1","Auditory 8","Auditory multi D18 247026 249026",4944,0.412800939518497,NA,NA,0.412800939518497,0.412800939518497,NA
1487,"D18_TT_Coded.eaf","D18","Auditory",1,1,6,6,TRUE,250628,260828,"Ga1 Tu1 Ta6 {*6* 7 8} Ch6",260642,2,"Director",1,"T1",256418,258621,2203,"Acoustic",256418,258621,2203,"X","Auditory D18 1 1","multi","D18 2","Auditory 6","Auditory multi D18 256418 258621",4410,0.5,NA,NA,0.5,0.5,NA
1489,"D18_TT_Coded.eaf","D18","Auditory",1,2,5,5,TRUE,260642,267145,"Ga1 Tu2 Ta5 {7 *5* 6} Ch5",266780,1,"Director",1,"T1",262431,263418,987,"Visual",262431,263418,987,"X","Auditory D18 1 2","multi","D18 1","Auditory 5","Auditory multi D18 262431 263418",4714,0.290948275862069,NA,NA,0.290948275862069,0.290948275862069,NA
1491,"D18_TT_Coded.eaf","D18","Auditory",1,3,4,4,TRUE,266780,272845,"Ga1 Tu3 Ta4 {*4* 7 1} Ch4",272689,2,"Director",1,"T1",269824,271216,1392,"Visual",269824,271216,1392,"X","Auditory D18 1 3","multi","D18 2","Auditory 4","Auditory multi D18 269824 271216",3021,0.30883813306852,NA,NA,0.30883813306852,0.30883813306852,NA
1493,"D18_TT_Coded.eaf","D18","Auditory",1,4,2,2,TRUE,272689,279777,"Ga1 Tu4 Ta2 {5 1 *2*} Ch2",280515,1,"Director",1,"T1",274824,276026,1202,"Visual",274824,276026,1202,"X","Auditory D18 1 4","multi","D18 1","Auditory 2","Auditory multi D18 274824 276026",4953,0.460744728577838,NA,NA,0.460744728577838,0.460744728577838,NA
1495,"D18_TT_Coded.eaf","D18","Auditory",1,5,3,3,TRUE,280515,285851,"Ga1 Tu5 Ta3 {8 *3* 4} Ch3",286801,2,"Director",1,"T1",283215,285620,2405,"Visual",283201,285228,2027,"X","Auditory D18 1 5","multi","D18 2","Auditory 3","Auditory multi D18 283215 285620",2636,0.54264440433213,NA,NA,0.54264440433213,0.54264440433213,NA
1497,"D18_TT_Coded.eaf","D18","Auditory",1,6,6,6,TRUE,286801,290768,"Ga1 Tu6 Ta6 {2 *6* 8} Ch6",291700,1,"Director",1,"T1",287608,289608,2000,"Visual",287608,289608,2000,"X","Auditory D18 1 6","multi","D18 1","Auditory 6","Auditory multi D18 287608 289608",3160,0.471458773784355,NA,NA,0.471458773784355,0.471458773784355,NA
1499,"D18_TT_Coded.eaf","D18","Auditory",1,7,2,1,FALSE,291700,296795,"Ga1 Tu7 Ta2 {2 *1* 4} Ch1",298144,2,"Director",1,"T1",294228,296026,1798,"Visual",294228,296026,1798,"X","Auditory D18 1 7","multi","D18 2","Auditory 2","Auditory multi D18 294228 296026",2567,0.36036997509783,NA,NA,0.36036997509783,0.36036997509783,NA
1501,"D18_TT_Coded.eaf","D18","Auditory",1,8,4,4,TRUE,298144,303488,"Ga1 Tu8 Ta4 {6 5 *4*} Ch4",303619,1,"Director",1,"T1",300824,301418,594,"Visual",300824,301418,594,"X","Auditory D18 1 8","multi","D18 1","Auditory 4","Auditory multi D18 300824 301418",2664,0.279126213592233,NA,NA,0.279126213592233,0.279126213592233,NA
1503,"D18_TT_Coded.eaf","D18","Auditory",1,9,7,7,TRUE,303619,311331,"Ga1 Tu9 Ta7 {8 *7* 3} Ch7",313288,2,"Director",1,"T1",307823,311850,4027,"Acoustic",307824,311026,3202,"X","Auditory D18 1 9","multi","D18 2","Auditory 7","Auditory multi D18 307823 311850",3508,0.531597425394968,NA,NA,0.531597425394968,0.531597425394968,NA
1506,"D18_TT_Coded.eaf","D18","Auditory",1,10,3,3,TRUE,313288,319832,"Ga1 Tu10 Ta3 {4 5 *3*} Ch3",320618,1,"Director",1,"T1",315431,317215,1784,"Visual",315431,317215,1784,"X","Auditory D18 1 10","multi","D18 1","Auditory 3","Auditory multi D18 315431 317215",4401,0.443022166718701,NA,NA,0.443022166718701,0.443022166718701,NA
1508,"D18_TT_Coded.eaf","D18","Auditory",1,11,8,8,TRUE,320618,325370,"Ga1 Tu11 Ta8 {5 *8* 3} Ch8",326271,2,"Director",1,"T1",322026,324621,2595,"Visual",322026,324621,2595,"X","Auditory D18 1 11","multi","D18 2","Auditory 8","Auditory multi D18 322026 324621",3344,0.473950942631259,NA,NA,0.473950942631259,0.473950942631259,NA
1510,"D18_TT_Coded.eaf","D18","Auditory",1,12,1,1,TRUE,326271,332591,"Ga1 Tu12 Ta1 {*1* 7 2} Ch1",332906,1,"Director",1,"T1",327797,329797,2000,"Visual",327797,329797,2000,"X","Auditory D18 1 12","multi","D18 1","Auditory 1","Auditory multi D18 327797 329797",4794,0.441496788606534,NA,NA,0.441496788606534,0.441496788606534,NA
1512,"D18_TT_Coded.eaf","D18","Auditory",1,13,5,5,TRUE,332906,339442,"Ga1 Tu13 Ta5 {2 3 *5*} Ch5",339664,2,"Director",1,"T1",336418,337621,1203,"Visual",336418,337621,1203,"X","Auditory D18 1 13","multi","D18 2","Auditory 5","Auditory multi D18 336418 337621",3024,0.340460526315789,NA,NA,0.340460526315789,0.340460526315789,NA
1514,"D18_TT_Coded.eaf","D18","Auditory",1,14,7,7,TRUE,339664,345303,"Ga1 Tu14 Ta7 {*7* 2 3} Ch7",346682,1,"Director",1,"T1",341418,343620,2202,"Acoustic",341418,343229,1811,"X","Auditory D18 1 14","multi","D18 1","Auditory 7","Auditory multi D18 341418 343620",3885,0.451283329180164,NA,NA,0.451283329180164,0.451283329180164,NA
1516,"D18_TT_Coded.eaf","D18","Auditory",1,15,1,1,TRUE,346682,353050,"Ga1 Tu15 Ta1 {6 4 *1*} Ch1",358919,2,"Director",1,"T1",349418,351823,2405,"Acoustic",349418,351823,2405,"X","Auditory D18 1 15","multi","D18 2","Auditory 1","Auditory multi D18 349418 351823",3632,0.5,NA,NA,0.5,0.5,NA
1520,"D18_TT_Coded.eaf","D18","Auditory",2,1,8,8,TRUE,368409,370474,"Ga2 Tu1 Ta8 {5 *8* 3} Ch8",371446,2,"Director",1,"T1",367391,369621,2230,"Visual",367391,369621,2230,"X","Auditory D18 2 1","multi","D18 2","Auditory 8","Auditory multi D18 367391 369621",3083,0.476156918017383,NA,NA,0.476156918017383,0.476156918017383,NA
1522,"D18_TT_Coded.eaf","D18","Auditory",2,2,4,4,TRUE,371446,376750,"Ga2 Tu2 Ta4 {6 5 *4*} Ch4",373929,1,"Director",1,"T1",372040,372824,784,"Visual",372040,372824,784,"X","Auditory D18 2 2","multi","D18 1","Auditory 4","Auditory multi D18 372040 372824",4710,0.333333333333333,NA,NA,0.333333333333333,0.333333333333333,NA
1524,"D18_TT_Coded.eaf","D18","Auditory",2,3,7,7,TRUE,373929,381834,"Ga2 Tu3 Ta7 {8 *7* 3} Ch7",382830,2,"Director",1,"T1",378823,381026,2203,"Acoustic",378823,381026,2203,"X","Auditory D18 2 3","multi","D18 2","Auditory 7","Auditory multi D18 378823 381026",3011,0.5,NA,NA,0.5,0.5,NA
1526,"D18_TT_Coded.eaf","D18","Auditory",2,4,6,6,TRUE,382830,387054,"Ga2 Tu4 Ta6 {2 *6* 8} Ch6",387257,1,"Director",1,"T1",383621,385580,1959,"Acoustic",383621,385580,1959,"X","Auditory D18 2 4","multi","D18 1","Auditory 6","Auditory multi D18 383621 385580",3433,0.5,NA,NA,0.5,0.5,NA
1528,"D18_TT_Coded.eaf","D18","Auditory",2,5,2,2,TRUE,387257,392409,"Ga2 Tu5 Ta2 {*2* 1 4} Ch2",393269,2,"Director",1,"T1",389432,391418,1986,"Acoustic",389432,391418,1986,"X","Auditory D18 2 5","multi","D18 2","Auditory 2","Auditory multi D18 389432 391418",2977,0.5,NA,NA,0.5,0.5,NA
1530,"D18_TT_Coded.eaf","D18","Auditory",2,6,8,8,TRUE,393269,396997,"Ga2 Tu6 Ta8 {1 *8* 6} Ch8",396017,1,"Director",1,"T1",393810,395405,1595,"Visual",393810,395405,1595,"X","Auditory D18 2 6","multi","D18 1","Auditory 8","Auditory multi D18 393810 395405",3187,0.468333333333333,NA,NA,0.468333333333333,0.468333333333333,NA
1532,"D18_TT_Coded.eaf","D18","Auditory",2,7,3,3,TRUE,396017,402001,"Ga2 Tu7 Ta3 {8 *3* 4} Ch3",403364,2,"Director",1,"T1",398824,401824,3000,"Visual",398824,401824,3000,"X","Auditory D18 2 7","multi","D18 2","Auditory 3","Auditory multi D18 398824 401824",3177,0.481327800829876,NA,NA,0.481327800829876,0.481327800829876,NA
1534,"D18_TT_Coded.eaf","D18","Auditory",2,8,2,2,TRUE,403364,409301,"Ga2 Tu8 Ta2 {5 1 *2*} Ch2",408505,1,"Director",1,"T1",403634,405418,1784,"Visual",403634,405418,1784,"X","Auditory D18 2 8","multi","D18 1","Auditory 2","Auditory multi D18 403634 405418",5667,0.359195402298851,NA,NA,0.359195402298851,0.359195402298851,NA
1536,"D18_TT_Coded.eaf","D18","Auditory",2,9,6,6,TRUE,408505,413809,"Ga2 Tu9 Ta6 {*6* 7 8} Ch6",415509,2,"Director",1,"T1",411620,413823,2203,"Visual",411620,413823,2203,"X","Auditory D18 2 9","multi","D18 2","Auditory 6","Auditory multi D18 411620 413823",2189,0.452942637198907,NA,NA,0.452942637198907,0.452942637198907,NA
1538,"D18_TT_Coded.eaf","D18","Auditory",2,10,5,5,TRUE,415509,420229,"Ga2 Tu10 Ta5 {7 *5* 6} Ch5",418745,1,"Director",1,"T1",416202,417202,1000,"Visual",416202,417202,1000,"X","Auditory D18 2 10","multi","D18 1","Auditory 5","Auditory multi D18 416202 417202",4027,0.168744804655029,NA,NA,0.168744804655029,0.168744804655029,NA
1540,"D18_TT_Coded.eaf","D18","Auditory",2,11,4,4,TRUE,418745,424984,"Ga2 Tu11 Ta4 {*4* 7 1} Ch4",425620,2,"Director",1,"T1",422202,423823,1621,"Acoustic",422175,423621,1446,"X","Auditory D18 2 11","multi","D18 2","Auditory 4","Auditory multi D18 422202 423823",2782,0.471470492337789,NA,NA,0.471470492337789,0.471470492337789,NA
1542,"D18_TT_Coded.eaf","D18","Auditory",2,12,1,1,TRUE,425620,430420,"Ga2 Tu12 Ta1 {*1* 7 2} Ch1",431544,1,"Director",1,"T1",427823,429607,1784,"Visual",427823,429607,1784,"X","Auditory D18 2 12","multi","D18 1","Auditory 1","Auditory multi D18 427823 429607",2597,0.438287153652393,NA,NA,0.438287153652393,0.438287153652393,NA
1544,"D18_TT_Coded.eaf","D18","Auditory",2,13,5,5,TRUE,431544,435344,"Ga2 Tu13 Ta5 {2 3 *5*} Ch5",435084,2,"Director",1,"T1",432202,433418,1216,"Visual",432202,433418,1216,"X","Auditory D18 2 13","multi","D18 2","Auditory 5","Auditory multi D18 432202 433418",3142,0.203145478374836,NA,NA,0.203145478374836,0.203145478374836,NA
1546,"D18_TT_Coded.eaf","D18","Auditory",2,14,7,7,TRUE,435084,439540,"Ga2 Tu14 Ta7 {*7* 2 3} Ch7",441681,1,"Director",1,"T1",437405,439608,2203,"Acoustic",437405,439608,2203,"X","Auditory D18 2 14","multi","D18 1","Auditory 7","Auditory multi D18 437405 439608",2135,0.5,NA,NA,0.5,0.5,NA
1548,"D18_TT_Coded.eaf","D18","Auditory",2,15,1,1,TRUE,441681,446969,"Ga2 Tu15 Ta1 {6 4 *1*} Ch1",451316,2,"Director",1,"T1",444000,446202,2202,"Acoustic",444000,446202,2202,"X","Auditory D18 2 15","multi","D18 2","Auditory 1","Auditory multi D18 444000 446202",2969,0.5,NA,NA,0.5,0.5,NA
1550,"D18_TT_Coded.eaf","D18","Auditory",3,0,2,2,TRUE,451316,457323,"Ga3 Tu0 Ta2 {5 1 *2*} Ch2",459087,1,"Director",1,"T1",453229,454621,1392,"Visual",453229,454621,1392,"X","Auditory D18 3 0","multi","D18 1","Auditory 2","Auditory multi D18 453229 454621",4094,0.4214463840399,NA,NA,0.4214463840399,0.4214463840399,NA
1552,"D18_TT_Coded.eaf","D18","Auditory",3,1,3,3,TRUE,459087,462128,"Ga3 Tu1 Ta3 {8 *3* 4} Ch3",464347,2,"Director",1,"T1",459039,462229,3190,"Acoustic",459039,462229,3190,"X","Auditory D18 3 1","multi","D18 2","Auditory 3","Auditory multi D18 459039 462229",3089,0.5,NA,NA,0.5,0.5,NA
1554,"D18_TT_Coded.eaf","D18","Auditory",3,2,7,7,TRUE,464347,470307,"Ga3 Tu2 Ta7 {*7* 2 3} Ch7",469111,1,"Director",1,"T1",464418,467418,3000,"Visual",464418,467418,3000,"X","Auditory D18 3 2","multi","D18 1","Auditory 7","Auditory multi D18 464418 467418",5889,0.465049928673324,NA,NA,0.465049928673324,0.465049928673324,NA
1556,"D18_TT_Coded.eaf","D18","Auditory",3,3,1,1,TRUE,469111,475815,"Ga3 Tu3 Ta1 {6 4 *1*} Ch1",477067,2,"Director",1,"T1",473620,475620,2000,"Acoustic",473620,475620,2000,"X","Auditory D18 3 3","multi","D18 2","Auditory 1","Auditory multi D18 473620 475620",2195,0.5,NA,NA,0.5,0.5,NA
1558,"D18_TT_Coded.eaf","D18","Auditory",3,4,5,5,TRUE,477067,481147,"Ga3 Tu4 Ta5 {7 *5* 6} Ch5",480799,1,"Director",1,"T1",477228,478215,987,"Visual",477228,478215,987,"X","Auditory D18 3 4","multi","D18 1","Auditory 5","Auditory multi D18 477228 478215",3919,0.381191222570533,NA,NA,0.381191222570533,0.381191222570533,NA
1562,"D18_TT_Coded.eaf","D18","Auditory",3,6,3,3,TRUE,485547,491115,"Ga3 Tu6 Ta3 {4 5 *3*} Ch3",492311,1,"Director",1,"T1",486418,488634,2216,"Visual",486418,488634,2216,"X","Auditory D18 3 6","multi","D18 1","Auditory 3","Auditory multi D18 486418 488634",4697,0,NA,NA,0,0,NA
1563,"D18_TT_Coded.eaf","D18","Auditory",3,7,8,8,TRUE,492311,495551,"Ga3 Tu7 Ta8 {5 *8* 3} Ch8",496995,2,"Director",1,"T1",493215,495215,2000,"Visual",493215,495215,2000,"X","Auditory D18 3 7","multi","D18 2","Auditory 8","Auditory multi D18 493215 495215",2336,0.447818884594147,NA,NA,0.447818884594147,0.447818884594147,NA
1565,"D18_TT_Coded.eaf","D18","Auditory",3,8,6,6,TRUE,496995,501034,"Ga3 Tu8 Ta6 {2 *6* 8} Ch6",501455,1,"Director",1,"T1",498026,499620,1594,"Acoustic",498026,499620,1594,"X","Auditory D18 3 8","multi","D18 1","Auditory 6","Auditory multi D18 498026 499620",3008,0.5,NA,NA,0.5,0.5,NA
1567,"D18_TT_Coded.eaf","D18","Auditory",3,9,2,2,TRUE,501455,506263,"Ga3 Tu9 Ta2 {*2* 1 4} Ch2",507938,2,"Director",1,"T1",502824,504621,1797,"Visual",502824,504621,1797,"X","Auditory D18 3 9","multi","D18 2","Auditory 2","Auditory multi D18 502824 504621",3439,0.438788257339163,NA,NA,0.438788257339163,0.438788257339163,NA
1569,"D18_TT_Coded.eaf","D18","Auditory",3,10,4,4,TRUE,507938,512834,"Ga3 Tu10 Ta4 {6 5 *4*} Ch4",511095,1,"Director",1,"T1",507810,508621,811,"Visual",507810,508621,811,"X","Auditory D18 3 10","multi","D18 1","Auditory 4","Auditory multi D18 507810 508621",5024,0.325852036575229,NA,NA,0.325852036575229,0.325852036575229,NA
1571,"D18_TT_Coded.eaf","D18","Auditory",3,11,7,7,TRUE,511095,517918,"Ga3 Tu11 Ta7 {8 *7* 3} Ch7",519185,2,"Director",1,"T1",515229,517824,2595,"Acoustic",515229,517824,2595,"X","Auditory D18 3 11","multi","D18 2","Auditory 7","Auditory multi D18 515229 517824",2689,0.5,NA,NA,0.5,0.5,NA
1573,"D18_TT_Coded.eaf","D18","Auditory",3,12,8,8,TRUE,519185,522329,"Ga3 Tu12 Ta8 {1 *8* 6} Ch8",523207,1,"Director",1,"T1",519432,521418,1986,"Visual",519432,521418,1986,"X","Auditory D18 3 12","multi","D18 1","Auditory 8","Auditory multi D18 519432 521418",2897,0.445406311086289,NA,NA,0.445406311086289,0.445406311086289,NA
1577,"D18_TT_Coded.eaf","D18","Auditory",3,14,1,1,TRUE,527385,531121,"Ga3 Tu14 Ta1 {*1* 7 2} Ch1",532070,1,"Director",1,"T1",528215,530215,2000,"Visual",528215,530215,2000,"X","Auditory D18 3 14","multi","D18 1","Auditory 1","Auditory multi D18 528215 530215",2906,0.443671766342142,NA,NA,0.443671766342142,0.443671766342142,NA
1579,"D18_TT_Coded.eaf","D18","Auditory",3,15,5,5,TRUE,532070,535686,"Ga3 Tu15 Ta5 {2 3 *5*} Ch5",535686,2,"Director",1,"T1",532837,534215,1378,"Visual",532837,534215,1378,"X","Auditory D18 3 15","multi","D18 2","Auditory 5","Auditory multi D18 532837 534215",2849,0.310655327663832,NA,NA,0.310655327663832,0.310655327663832,NA
