"","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","signalStart","signalEnd","signalLength","signalType","trialString","modalityCondition","turnString","trialLength"
"518","D12_TT_Coded.eaf","D12","Visual",0,6,3,3,TRUE,1307765,1333652,"Ga0 Tu6 Ta3 {4 5 *3*} Ch3",1334360,2,"Matcher",1,"T2",1316824,1318216,1392,"Visual",1316824,1318216,1392,"X","Visual D12 0 6","multi","Visual multi D12 1316824 1318216",25437
"519","D12_TT_Coded.eaf","D12","Visual",0,6,3,3,TRUE,1307765,1333652,"Ga0 Tu6 Ta3 {4 5 *3*} Ch3",1334360,1,"Director",2,"T3",1318216,1333022,14806,"Visual",1318216,1333022,14806,"X","Visual D12 0 6","multi","Visual multi D12 1318216 1333022",25437
"520","D12_TT_Coded.eaf","D12","Visual",0,7,8,8,TRUE,1334360,1345712,"Ga0 Tu7 Ta8 {5 *8* 3} Ch8",1346979,2,"Director",1,"T1",1337418,1345431,8013,"Visual",1337418,1345431,8013,"X","Visual D12 0 7","multi","Visual multi D12 1337418 1345431",8294
"521","D12_TT_Coded.eaf","D12","Visual",0,8,6,6,TRUE,1346979,1354843,"Ga0 Tu8 Ta6 {2 *6* 8} Ch6",1355656,1,"Director",1,"T1",1349823,1354215,4392,"Visual",1349823,1354215,4392,"X","Visual D12 0 8","multi","Visual multi D12 1349823 1354215",5020
"522","D12_TT_Coded.eaf","D12","Visual",0,9,2,2,TRUE,1355656,1359807,"Ga0 Tu9 Ta2 {*2* 1 4} Ch2",1361227,2,"Director",1,"T1",1356026,1358837,2811,"Visual",1356026,1358837,2811,"X","Visual D12 0 9","multi","Visual multi D12 1356026 1358837",3781
"523","D12_TT_Coded.eaf","D12","Visual",0,10,4,4,TRUE,1361227,1371603,"Ga0 Tu10 Ta4 {6 5 *4*} Ch4",1372992,1,"Director",1,"T1",1364378,1371216,6838,"Visual",1364378,1371216,6838,"X","Visual D12 0 10","multi","Visual multi D12 1364378 1371216",7225
"524","D12_TT_Coded.eaf","D12","Visual",0,11,7,7,TRUE,1372992,1382111,"Ga0 Tu11 Ta7 {8 *7* 3} Ch7",1382466,2,"Director",1,"T1",1375229,1381229,6000,"Visual",1375229,1381229,6000,"X","Visual D12 0 11","multi","Visual multi D12 1375229 1381229",6882
"525","D12_TT_Coded.eaf","D12","Visual",0,12,8,8,TRUE,1382466,1390366,"Ga0 Tu12 Ta8 {1 *8* 6} Ch8",1390087,1,"Director",1,"T1",1385215,1389026,3811,"Visual",1385215,1389026,3811,"X","Visual D12 0 12","multi","Visual multi D12 1385215 1389026",5151
"526","D12_TT_Coded.eaf","D12","Visual",0,13,6,6,TRUE,1390087,1394134,"Ga0 Tu13 Ta6 {*6* 7 8} Ch6",1394610,2,"Director",1,"T1",1391620,1393418,1798,"Visual",1391620,1393418,1798,"X","Visual D12 0 13","multi","Visual multi D12 1391620 1393418",2514
"527","D12_TT_Coded.eaf","D12","Visual",0,14,1,7,FALSE,1394610,1400834,"Ga0 Tu14 Ta1 {1 *7* 2} Ch7",1401318,1,"Director",1,"T1",1395418,1400026,4608,"Visual",1395417,1396823,1406,"X","Visual D12 0 14","multi","Visual multi D12 1395418 1400026",5416
"528","D12_TT_Coded.eaf","D12","Visual",0,14,1,7,FALSE,1394610,1400834,"Ga0 Tu14 Ta1 {1 *7* 2} Ch7",1401318,1,"Director",1,"T1",1395418,1400026,4608,"Visual",1397823,1400026,2203,"X","Visual D12 0 14","multi","Visual multi D12 1395418 1400026",5416
"529","D12_TT_Coded.eaf","D12","Visual",0,15,5,5,TRUE,1401318,1437141,"Ga0 Tu15 Ta5 {2 3 *5*} Ch5",1415545,2,"Director",1,"T1",1402405,1408608,6203,"Visual",1402405,1408608,6203,"X","Visual D12 0 15","multi","Visual multi D12 1402405 1408608",34736
"530","D12_TT_Coded.eaf","D12","Visual",1,0,7,7,TRUE,1415545,1447864,"Ga1 Tu0 Ta7 {*7* 2 3} Ch7",1449092,1,"Director",1,"T1",1443743,1447432,3689,"Visual",1443743,1447432,3689,"X","Visual D12 1 0","multi","Visual multi D12 1443743 1447432",4121
"531","D12_TT_Coded.eaf","D12","Visual",1,1,1,1,TRUE,1449092,1456620,"Ga1 Tu1 Ta1 {6 4 *1*} Ch1",1457400,2,"Director",1,"T1",1452013,1456216,4203,"Visual",1452013,1456216,4203,"X","Visual D12 1 1","multi","Visual multi D12 1452013 1456216",4607
"532","D12_TT_Coded.eaf","D12","Visual",1,2,3,3,TRUE,1457400,1466712,"Ga1 Tu2 Ta3 {4 5 *3*} Ch3",1467484,1,"Director",1,"T1",1458405,1458411,6,"Visual",1458405,1461026,2621,"X","Visual D12 1 2","multi","Visual multi D12 1458405 1458411",8307
"533","D12_TT_Coded.eaf","D12","Visual",1,2,3,3,TRUE,1457400,1466712,"Ga1 Tu2 Ta3 {4 5 *3*} Ch3",1467484,1,"Director",2,"T1",1458411,1466222,7811,"Visual",1458405,1461026,2621,"X","Visual D12 1 2","multi","Visual multi D12 1458411 1466222",8307
"534","D12_TT_Coded.eaf","D12","Visual",1,2,3,3,TRUE,1457400,1466712,"Ga1 Tu2 Ta3 {4 5 *3*} Ch3",1467484,1,"Director",2,"T1",1458411,1466222,7811,"Visual",1463384,1466222,2838,"X","Visual D12 1 2","multi","Visual multi D12 1458411 1466222",8307
"535","D12_TT_Coded.eaf","D12","Visual",1,3,8,8,TRUE,1467484,1480131,"Ga1 Tu3 Ta8 {5 *8* 3} Ch8",1478103,2,"Director",1,"T1",1469040,1475824,6784,"Visual",1469040,1475824,6784,"X","Visual D12 1 3","multi","Visual multi D12 1469040 1475824",11091
"536","D12_TT_Coded.eaf","D12","Visual",1,4,5,7,FALSE,1478103,1486839,"Ga1 Tu4 Ta5 {*7* 5 6} Ch7",1488411,1,"Director",1,"T1",1481823,1486418,4595,"Visual",1481823,1486418,4595,"X","Visual D12 1 4","multi","Visual multi D12 1481823 1486418",5016
"537","D12_TT_Coded.eaf","D12","Visual",1,5,4,4,TRUE,1488411,1501690,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1503335,2,"Director",1,"T1",1489026,1493823,4797,"Visual",1489026,1493823,4797,"X","Visual D12 1 5","multi","Visual multi D12 1489026 1493823",12664
"538","D12_TT_Coded.eaf","D12","Visual",1,5,4,4,TRUE,1488411,1501690,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1503335,1,"Matcher",1,"T2",1495837,1496837,1000,"Visual",1495837,1496837,1000,"X","Visual D12 1 5","multi","Visual multi D12 1495837 1496837",12664
"539","D12_TT_Coded.eaf","D12","Visual",1,5,4,4,TRUE,1488411,1501690,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1503335,2,"Director",2,"T3",1497046,1500816,3770,"Visual",1497046,1500816,3770,"X","Visual D12 1 5","multi","Visual multi D12 1497046 1500816",12664
"540","D12_TT_Coded.eaf","D12","Visual",1,6,6,6,TRUE,1503335,1510246,"Ga1 Tu6 Ta6 {2 *6* 8} Ch6",1511426,1,"Director",1,"T1",1503202,1509608,6406,"Visual",1503209,1506425,3216,"X","Visual D12 1 6","multi","Visual multi D12 1503202 1509608",7044
"541","D12_TT_Coded.eaf","D12","Visual",1,6,6,6,TRUE,1503335,1510246,"Ga1 Tu6 Ta6 {2 *6* 8} Ch6",1511426,1,"Director",1,"T1",1503202,1509608,6406,"Visual",1507830,1509614,1784,"X","Visual D12 1 6","multi","Visual multi D12 1503202 1509608",7044
"542","D12_TT_Coded.eaf","D12","Visual",1,7,2,2,TRUE,1511426,1516698,"Ga1 Tu7 Ta2 {*2* 1 4} Ch2",1515742,2,"Director",1,"T1",1511215,1514026,2811,"Visual",1511215,1514026,2811,"X","Visual D12 1 7","multi","Visual multi D12 1511215 1514026",5483
"543","D12_TT_Coded.eaf","D12","Visual",1,8,1,7,FALSE,1515742,1526454,"Ga1 Tu8 Ta1 {1 *7* 2} Ch7",1526521,1,"Director",1,"T1",1517837,1524823,6986,"Visual",1517864,1519039,1175,"X","Visual D12 1 8","multi","Visual multi D12 1517837 1524823",8617
"544","D12_TT_Coded.eaf","D12","Visual",1,8,1,7,FALSE,1515742,1526454,"Ga1 Tu8 Ta1 {1 *7* 2} Ch7",1526521,1,"Director",1,"T1",1517837,1524823,6986,"Visual",1520025,1524836,4811,"X","Visual D12 1 8","multi","Visual multi D12 1517837 1524823",8617
"545","D12_TT_Coded.eaf","D12","Visual",1,9,5,5,TRUE,1526521,1544224,"Ga1 Tu9 Ta5 {2 3 *5*} Ch5",1544285,2,"Director",1,"T1",1529215,1542620,13405,"Visual",1529215,1542620,13405,"X","Visual D12 1 9","multi","Visual multi D12 1529215 1542620",15009
"546","D12_TT_Coded.eaf","D12","Visual",1,10,2,2,TRUE,1544285,1548173,"Ga1 Tu10 Ta2 {5 1 *2*} Ch2",1548888,1,"Director",1,"T1",1545418,1546621,1203,"Visual",1545418,1546621,1203,"X","Visual D12 1 10","multi","Visual multi D12 1545418 1546621",2755
"547","D12_TT_Coded.eaf","D12","Visual",1,11,3,3,TRUE,1548888,1554633,"Ga1 Tu11 Ta3 {8 *3* 4} Ch3",1555141,2,"Director",1,"T1",1551013,1552621,1608,"Visual",1551013,1552621,1608,"X","Visual D12 1 11","multi","Visual multi D12 1551013 1552621",3620
"548","D12_TT_Coded.eaf","D12","Visual",1,12,8,8,TRUE,1555141,1561389,"Ga1 Tu12 Ta8 {1 *8* 6} Ch8",1562064,1,"Director",1,"T1",1555837,1560620,4783,"Visual",1555837,1560620,4783,"X","Visual D12 1 12","multi","Visual multi D12 1555837 1560620",5552
"549","D12_TT_Coded.eaf","D12","Visual",1,13,6,6,TRUE,1562064,1569343,"Ga1 Tu13 Ta6 {*6* 7 8} Ch6",1568997,2,"Director",1,"T1",1562621,1567823,5202,"Visual",1562593,1564620,2027,"X","Visual D12 1 13","multi","Visual multi D12 1562621 1567823",6722
"550","D12_TT_Coded.eaf","D12","Visual",1,13,6,6,TRUE,1562064,1569343,"Ga1 Tu13 Ta6 {*6* 7 8} Ch6",1568997,2,"Director",1,"T1",1562621,1567823,5202,"Visual",1565018,1567829,2811,"X","Visual D12 1 13","multi","Visual multi D12 1562621 1567823",6722
"551","D12_TT_Coded.eaf","D12","Visual",1,14,4,4,TRUE,1568997,1576172,"Ga1 Tu14 Ta4 {6 5 *4*} Ch4",1576671,1,"Director",1,"T1",1570621,1575418,4797,"Visual",1570621,1575418,4797,"X","Visual D12 1 14","multi","Visual multi D12 1570621 1575418",5551
"552","D12_TT_Coded.eaf","D12","Visual",1,15,7,7,TRUE,1576671,1584895,"Ga1 Tu15 Ta7 {8 *7* 3} Ch7",1589804,2,"Director",1,"T1",1578026,1584026,6000,"Visual",1578033,1579614,1581,"X","Visual D12 1 15","multi","Visual multi D12 1578026 1584026",6869
"553","D12_TT_Coded.eaf","D12","Visual",1,15,7,7,TRUE,1576671,1584895,"Ga1 Tu15 Ta7 {8 *7* 3} Ch7",1589804,2,"Director",1,"T1",1578026,1584026,6000,"Visual",1579830,1584032,4202,"X","Visual D12 1 15","multi","Visual multi D12 1578026 1584026",6869
"554","D12_TT_Coded.eaf","D12","Visual",2,0,8,8,TRUE,1589804,1596380,"Ga2 Tu0 Ta8 {1 *8* 6} Ch8",1597582,1,"Director",1,"T1",1591202,1596391,5189,"Visual",1591202,1596391,5189,"X","Visual D12 2 0","multi","Visual multi D12 1591202 1596391",5178
"555","D12_TT_Coded.eaf","D12","Visual",2,1,6,6,TRUE,1597582,1603686,"Ga2 Tu1 Ta6 {*6* 7 8} Ch6",1600708,2,"Director",1,"T1",1597418,1599418,2000,"Visual",1597418,1599418,2000,"X","Visual D12 2 1","multi","Visual multi D12 1597418 1599418",6268
"556","D12_TT_Coded.eaf","D12","Visual",2,2,5,7,FALSE,1600708,1619163,"Ga2 Tu2 Ta5 {*7* 5 6} Ch7",1620965,1,"Director",1,"T1",1605228,1618823,13595,"Visual",1605234,1608410,3176,"X","Visual D12 2 2","multi","Visual multi D12 1605228 1618823",13935
"557","D12_TT_Coded.eaf","D12","Visual",2,2,5,7,FALSE,1600708,1619163,"Ga2 Tu2 Ta5 {*7* 5 6} Ch7",1620965,1,"Director",1,"T1",1605228,1618823,13595,"Visual",1609612,1611220,1608,"X","Visual D12 2 2","multi","Visual multi D12 1605228 1618823",13935
"558","D12_TT_Coded.eaf","D12","Visual",2,2,5,7,FALSE,1600708,1619163,"Ga2 Tu2 Ta5 {*7* 5 6} Ch7",1620965,1,"Director",1,"T1",1605228,1618823,13595,"Visual",1613220,1616612,3392,"X","Visual D12 2 2","multi","Visual multi D12 1605228 1618823",13935
"559","D12_TT_Coded.eaf","D12","Visual",2,2,5,7,FALSE,1600708,1619163,"Ga2 Tu2 Ta5 {*7* 5 6} Ch7",1620965,1,"Director",1,"T1",1605228,1618823,13595,"Visual",1618220,1618828,608,"X","Visual D12 2 2","multi","Visual multi D12 1605228 1618823",13935
"560","D12_TT_Coded.eaf","D12","Visual",2,3,4,4,TRUE,1620965,1625925,"Ga2 Tu3 Ta4 {*4* 7 1} Ch4",1625859,2,"Director",1,"T1",1620621,1623418,2797,"Visual",1620621,1623418,2797,"X","Visual D12 2 3","multi","Visual multi D12 1620621 1623418",5304
"561","D12_TT_Coded.eaf","D12","Visual",2,4,2,2,TRUE,1625859,1630724,"Ga2 Tu4 Ta2 {5 1 *2*} Ch2",1630653,1,"Director",1,"T1",1626634,1628229,1595,"Visual",1626634,1628229,1595,"X","Visual D12 2 4","multi","Visual multi D12 1626634 1628229",4090
"562","D12_TT_Coded.eaf","D12","Visual",2,5,3,3,TRUE,1630653,1644876,"Ga2 Tu5 Ta3 {8 *3* 4} Ch3",1636530,2,"Director",1,"T1",1632013,1633824,1811,"Visual",1632013,1633824,1811,"X","Visual D12 2 5","multi","Visual multi D12 1632013 1633824",12863
"563","D12_TT_Coded.eaf","D12","Visual",2,5,3,3,TRUE,1630653,1644876,"Ga2 Tu5 Ta3 {8 *3* 4} Ch3",1636530,1,"Matcher",1,"T2",1636397,1641235,4838,"Visual",1636404,1638039,1635,"X","Visual D12 2 5","multi","Visual multi D12 1636397 1641235",12863
"565","D12_TT_Coded.eaf","D12","Visual",2,5,3,3,TRUE,1630653,1644876,"Ga2 Tu5 Ta3 {8 *3* 4} Ch3",1636530,1,"Matcher",1,"T2",1636397,1641235,4838,"Visual",1639019,1641235,2216,"X","Visual D12 2 5","multi","Visual multi D12 1636397 1641235",12863
"567","D12_TT_Coded.eaf","D12","Visual",2,6,6,6,TRUE,1636530,1648650,"Ga2 Tu6 Ta6 {2 *6* 8} Ch6",1649364,1,"Director",2,"T1",1646026,1648026,2000,"Visual",1646026,1648026,2000,"X","Visual D12 2 6","multi","Visual multi D12 1646026 1648026",2624
"568","D12_TT_Coded.eaf","D12","Visual",2,7,2,2,TRUE,1649364,1654708,"Ga2 Tu7 Ta2 {*2* 1 4} Ch2",1653898,2,"Director",1,"T1",1650431,1652242,1811,"Visual",1650431,1652242,1811,"X","Visual D12 2 7","multi","Visual multi D12 1650431 1652242",4277
"569","D12_TT_Coded.eaf","D12","Visual",2,8,4,4,TRUE,1653898,1659490,"Ga2 Tu8 Ta4 {6 5 *4*} Ch4",1660836,1,"Director",1,"T1",1656026,1659215,3189,"Visual",1656026,1659215,3189,"X","Visual D12 2 8","multi","Visual multi D12 1656026 1659215",3464
"570","D12_TT_Coded.eaf","D12","Visual",2,9,7,7,TRUE,1660836,1666957,"Ga2 Tu9 Ta7 {8 *7* 3} Ch7",1666330,2,"Director",1,"T1",1661229,1664621,3392,"Visual",1661229,1664621,3392,"X","Visual D12 2 9","multi","Visual multi D12 1661229 1664621",5728
"571","D12_TT_Coded.eaf","D12","Visual",2,10,3,3,TRUE,1666330,1673458,"Ga2 Tu10 Ta3 {4 5 *3*} Ch3",1673948,1,"Director",1,"T1",1668026,1671040,3014,"Visual",1668026,1671040,3014,"X","Visual D12 2 10","multi","Visual multi D12 1668026 1671040",5432
"572","D12_TT_Coded.eaf","D12","Visual",2,11,8,5,FALSE,1673948,1686755,"Ga2 Tu11 Ta8 {*5* 8 3} Ch5",1686513,2,"Director",1,"T1",1676391,1683229,6838,"Visual",1676391,1683229,6838,"X","Visual D12 2 11","multi","Visual multi D12 1676391 1683229",10364
"573","D12_TT_Coded.eaf","D12","Visual",2,12,1,7,FALSE,1686513,1691345,"Ga2 Tu12 Ta1 {1 *7* 2} Ch7",1692387,1,"Director",1,"T1",1687810,1691432,3622,"Visual",1687810,1691432,3622,"X","Visual D12 2 12","multi","Visual multi D12 1687810 1691432",3535
"574","D12_TT_Coded.eaf","D12","Visual",2,13,5,3,FALSE,1692387,1699490,"Ga2 Tu13 Ta5 {2 *3* 5} Ch3",1699737,2,"Director",1,"T1",1693046,1696816,3770,"Visual",1693046,1696816,3770,"X","Visual D12 2 13","multi","Visual multi D12 1693046 1696816",6444
"575","D12_TT_Coded.eaf","D12","Visual",2,14,7,7,TRUE,1699737,1706209,"Ga2 Tu14 Ta7 {*7* 2 3} Ch7",1707122,1,"Director",1,"T1",1702824,1705824,3000,"Visual",1702824,1705824,3000,"X","Visual D12 2 14","multi","Visual multi D12 1702824 1705824",3385
"576","D12_TT_Coded.eaf","D12","Visual",2,15,1,1,TRUE,1707122,1712578,"Ga2 Tu15 Ta1 {6 4 *1*} Ch1",1716112,2,"Director",1,"T1",1707608,1712013,4405,"Visual",1707608,1712013,4405,"X","Visual D12 2 15","multi","Visual multi D12 1707608 1712013",4970
"577","D12_TT_Coded.eaf","D12","Visual",3,0,3,3,TRUE,1716112,1721912,"Ga3 Tu0 Ta3 {4 5 *3*} Ch3",1721714,1,"Director",1,"T1",1717039,1720620,3581,"Visual",1717039,1720620,3581,"X","Visual D12 3 0","multi","Visual multi D12 1717039 1720620",4873
"578","D12_TT_Coded.eaf","D12","Visual",3,1,8,5,FALSE,1721714,1733809,"Ga3 Tu1 Ta8 {*5* 8 3} Ch5",1739120,2,"Director",1,"T1",1724430,1729038,4608,"Visual",1724430,1729038,4608,"X","Visual D12 3 1","multi","Visual multi D12 1724430 1729038",9379
"579","D12_TT_Coded.eaf","D12","Visual",3,2,4,4,TRUE,1739120,1747135,"Ga3 Tu2 Ta4 {6 5 *4*} Ch4",1745673,1,"Director",1,"T1",1736026,1744026,8000,"Visual",1736026,1744026,8000,"X","Visual D12 3 2","multi","Visual multi D12 1736026 1744026",11109
"580","D12_TT_Coded.eaf","D12","Visual",3,3,7,7,TRUE,1745673,1753248,"Ga3 Tu3 Ta7 {8 *7* 3} Ch7",1752616,2,"Director",1,"T1",1749026,1751418,2392,"Visual",1749026,1751418,2392,"X","Visual D12 3 3","multi","Visual multi D12 1749026 1751418",4222
"581","D12_TT_Coded.eaf","D12","Visual",3,4,6,6,TRUE,1752616,1757199,"Ga3 Tu4 Ta6 {2 *6* 8} Ch6",1757593,1,"Director",1,"T1",1754823,1756229,1406,"Visual",1754823,1756229,1406,"X","Visual D12 3 4","multi","Visual multi D12 1754823 1756229",2376
"582","D12_TT_Coded.eaf","D12","Visual",3,5,2,2,TRUE,1757593,1762264,"Ga3 Tu5 Ta2 {*2* 1 4} Ch2",1762391,2,"Director",1,"T1",1758019,1761019,3000,"Visual",1758019,1761019,3000,"X","Visual D12 3 5","multi","Visual multi D12 1758019 1761019",4245
"583","D12_TT_Coded.eaf","D12","Visual",3,6,8,8,TRUE,1762391,1768455,"Ga3 Tu6 Ta8 {1 *8* 6} Ch8",1768784,1,"Director",1,"T1",1763405,1767229,3824,"Visual",1763405,1767229,3824,"X","Visual D12 3 6","multi","Visual multi D12 1763405 1767229",5050
"584","D12_TT_Coded.eaf","D12","Visual",3,7,3,3,TRUE,1768784,1777959,"Ga3 Tu7 Ta3 {8 *3* 4} Ch3",1775383,2,"Director",1,"T1",1770040,1774013,3973,"Visual",1770040,1774013,3973,"X","Visual D12 3 7","multi","Visual multi D12 1770040 1774013",7919
"585","D12_TT_Coded.eaf","D12","Visual",3,8,2,2,TRUE,1775383,1780870,"Ga3 Tu8 Ta2 {5 1 *2*} Ch2",1782399,1,"Director",1,"T1",1778810,1781027,2217,"Visual",1778810,1781027,2217,"X","Visual D12 3 8","multi","Visual multi D12 1778810 1781027",2060
"586","D12_TT_Coded.eaf","D12","Visual",3,9,6,6,TRUE,1782399,1786304,"Ga3 Tu9 Ta6 {*6* 7 8} Ch6",1785222,2,"Director",1,"T1",1782019,1784019,2000,"Visual",1782019,1784019,2000,"X","Visual D12 3 9","multi","Visual multi D12 1782019 1784019",4285
"587","D12_TT_Coded.eaf","D12","Visual",3,10,5,7,FALSE,1785222,1791022,"Ga3 Tu10 Ta5 {*7* 5 6} Ch7",1794079,1,"Director",1,"T1",1787607,1791634,4027,"Visual",1787607,1791634,4027,"X","Visual D12 3 10","multi","Visual multi D12 1787607 1791634",3415
"588","D12_TT_Coded.eaf","D12","Visual",3,11,4,4,TRUE,1794079,1799575,"Ga3 Tu11 Ta4 {*4* 7 1} Ch4",1801118,2,"Director",1,"T1",1792431,1798026,5595,"Visual",1792431,1798026,5595,"X","Visual D12 3 11","multi","Visual multi D12 1792431 1798026",7144
"589","D12_TT_Coded.eaf","D12","Visual",3,12,1,7,FALSE,1801118,1807710,"Ga3 Tu12 Ta1 {1 *7* 2} Ch7",1806710,1,"Director",1,"T1",1800613,1805424,4811,"Visual",1800613,1805424,4811,"X","Visual D12 3 12","multi","Visual multi D12 1800613 1805424",7097
"590","D12_TT_Coded.eaf","D12","Visual",3,13,5,5,TRUE,1806710,1821990,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",1822253,2,"Director",1,"T1",1809026,1813026,4000,"Visual",1809026,1813026,4000,"X","Visual D12 3 13","multi","Visual multi D12 1809026 1813026",12964
"591","D12_TT_Coded.eaf","D12","Visual",3,13,5,5,TRUE,1806710,1821990,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",1822253,1,"Matcher",1,"T2",1814627,1815614,987,"Visual",1814627,1815614,987,"X","Visual D12 3 13","multi","Visual multi D12 1814627 1815614",12964
"592","D12_TT_Coded.eaf","D12","Visual",3,13,5,5,TRUE,1806710,1821990,"Ga3 Tu13 Ta5 {2 3 *5*} Ch5",1822253,2,"Director",2,"T3",1815613,1820816,5203,"Visual",1815613,1820816,5203,"X","Visual D12 3 13","multi","Visual multi D12 1815613 1820816",12964
"593","D12_TT_Coded.eaf","D12","Visual",3,14,7,7,TRUE,1822253,1837661,"Ga3 Tu14 Ta7 {*7* 2 3} Ch7",1838469,1,"Director",1,"T1",1832216,1837013,4797,"Visual",1832216,1837013,4797,"X","Visual D12 3 14","multi","Visual multi D12 1832216 1837013",5445
"594","D12_TT_Coded.eaf","D12","Visual",3,15,1,1,TRUE,1838469,1845765,"Ga3 Tu15 Ta1 {6 4 *1*} Ch1",1845765,2,"Director",1,"T1",1839026,1843418,4392,"Visual",1839026,1843418,4392,"X","Visual D12 3 15","multi","Visual multi D12 1839026 1843418",6739
"595","D13_TT_Coded.eaf","D13","Visual",0,0,7,7,TRUE,27457,46264,"Ga0 Tu0 Ta7 {*7* 2 3} Ch7",47468,1,"Director",1,"T1",36490,39700,3210,"Acoustic",36510,36900,390,"X","Visual D13 0 0","vocal","Visual vocal D13 36490 39700",9774
"596","D13_TT_Coded.eaf","D13","Visual",0,0,7,7,TRUE,27457,46264,"Ga0 Tu0 Ta7 {*7* 2 3} Ch7",47468,1,"Director",1,"T1",36490,39700,3210,"Acoustic",38290,39700,1410,"X","Visual D13 0 0","vocal","Visual vocal D13 36490 39700",9774
"597","D13_TT_Coded.eaf","D13","Visual",0,1,1,1,TRUE,47468,61540,"Ga0 Tu1 Ta1 {6 4 *1*} Ch1",63376,2,"Director",1,"T1",54910,55600,690,"Acoustic",54910,55600,690,"X","Visual D13 0 1","vocal","Visual vocal D13 54910 55600",6630
"598","D13_TT_Coded.eaf","D13","Visual",0,2,3,3,TRUE,63376,74351,"Ga0 Tu2 Ta3 {4 5 *3*} Ch3",74956,1,"Director",1,"T1",68300,69000,700,"Acoustic",68300,69000,700,"X","Visual D13 0 2","vocal","Visual vocal D13 68300 69000",6051
"599","D13_TT_Coded.eaf","D13","Visual",0,3,8,8,TRUE,74956,84059,"Ga0 Tu3 Ta8 {5 *8* 3} Ch8",85519,2,"Director",1,"T1",76400,78000,1600,"Acoustic",76400,78000,1600,"X","Visual D13 0 3","vocal","Visual vocal D13 76400 78000",7659
"600","D13_TT_Coded.eaf","D13","Visual",0,4,5,5,TRUE,85519,103886,"Ga0 Tu4 Ta5 {7 *5* 6} Ch5",105603,1,"Director",1,"T1",95000,96800,1800,"Acoustic",95000,96800,1800,"X","Visual D13 0 4","vocal","Visual vocal D13 95000 96800",8886
"601","D13_TT_Coded.eaf","D13","Visual",0,5,4,7,FALSE,105603,133298,"Ga0 Tu5 Ta4 {4 *7* 1} Ch7",135509,2,"Director",1,"T1",128510,129310,800,"Acoustic",128510,129310,800,"X","Visual D13 0 5","vocal","Visual vocal D13 128510 129310",4788
"602","D13_TT_Coded.eaf","D13","Visual",0,6,6,2,FALSE,135509,149260,"Ga0 Tu6 Ta6 {*2* 6 8} Ch2",151370,1,"Director",1,"T1",143710,145000,1290,"Acoustic",143710,145000,1290,"X","Visual D13 0 6","vocal","Visual vocal D13 143710 145000",5550
"603","D13_TT_Coded.eaf","D13","Visual",0,7,2,2,TRUE,151370,162642,"Ga0 Tu7 Ta2 {*2* 1 4} Ch2",165267,2,"Director",1,"T1",157000,159510,2510,"Acoustic",157000,159510,2510,"X","Visual D13 0 7","vocal","Visual vocal D13 157000 159510",5642
"604","D13_TT_Coded.eaf","D13","Visual",0,8,1,1,TRUE,165267,187555,"Ga0 Tu8 Ta1 {*1* 7 2} Ch1",189377,1,"Director",1,"T1",181590,186400,4810,"Acoustic",181590,186400,4810,"X","Visual D13 0 8","vocal","Visual vocal D13 181590 186400",5965
"605","D13_TT_Coded.eaf","D13","Visual",0,9,5,5,TRUE,189377,196769,"Ga0 Tu9 Ta5 {2 3 *5*} Ch5",198570,2,"Director",1,"T1",193490,194800,1310,"Acoustic",193490,194800,1310,"X","Visual D13 0 9","vocal","Visual vocal D13 193490 194800",3279
"606","D13_TT_Coded.eaf","D13","Visual",0,10,2,2,TRUE,198570,212698,"Ga0 Tu10 Ta2 {5 1 *2*} Ch2",214856,1,"Director",1,"T1",206895,213005,6110,"Acoustic",206895,213005,6110,"X","Visual D13 0 10","vocal","Visual vocal D13 206895 213005",5803
"607","D13_TT_Coded.eaf","D13","Visual",0,11,3,3,TRUE,214856,226888,"Ga0 Tu11 Ta3 {8 *3* 4} Ch3",228578,2,"Director",1,"T1",219800,220900,1100,"Acoustic",219800,220900,1100,"X","Visual D13 0 11","vocal","Visual vocal D13 219800 220900",7088
"608","D13_TT_Coded.eaf","D13","Visual",0,12,8,8,TRUE,228578,235633,"Ga0 Tu12 Ta8 {1 *8* 6} Ch8",237080,1,"Director",1,"T1",232300,232305,5,"Acoustic",232305,235905,3600,"X","Visual D13 0 12","vocal","Visual vocal D13 232300 232305",3333
"609","D13_TT_Coded.eaf","D13","Visual",0,12,8,8,TRUE,228578,235633,"Ga0 Tu12 Ta8 {1 *8* 6} Ch8",237080,1,"Director",2,"T1",232305,235905,3600,"Acoustic",232305,235905,3600,"X","Visual D13 0 12","vocal","Visual vocal D13 232305 235905",3333
"610","D13_TT_Coded.eaf","D13","Visual",0,13,6,6,TRUE,237080,249231,"Ga0 Tu13 Ta6 {*6* 7 8} Ch6",251432,2,"Director",1,"T1",241410,243390,1980,"Acoustic",241410,243390,1980,"X","Visual D13 0 13","vocal","Visual vocal D13 241410 243390",7821
